assessmentId,internalTaxonId,scientificName,code,name,stressCode,stressName,ancestry,ias,internationalTrade,scope,severity,text,timing,virus
3358033,12559,Macaca silenus,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3358033,12559,Macaca silenus,7.3,Other ecosystem modifications,1.2,Ecosystem degradation,,,,,,,Ongoing,
3358720,12560,Macaca sinica,2.2.1,Small-holder plantations,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3358720,12560,Macaca sinica,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
3358720,12560,Macaca sinica,5.1.3,Persecution/control,2.1,Species mortality,,,,,,,Ongoing,
3358720,12560,Macaca sinica,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3358720,12560,Macaca sinica,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3358720,12560,Macaca sinica,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3359140,12561,Macaca sylvanus,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3359140,12561,Macaca sylvanus,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
3359140,12561,Macaca sylvanus,5.1.3,Persecution/control,2.1,Species mortality,,,,,,,Ongoing,
3359140,12561,Macaca sylvanus,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3359140,12561,Macaca sylvanus,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3359140,12561,Macaca sylvanus,9.3.4,Type Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3359140,12561,Macaca sylvanus,7.1.3,Trend Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3359140,12561,Macaca sylvanus,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3359140,12561,Macaca sylvanus,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3359510,12562,Macaca thibetana,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
3359510,12562,Macaca thibetana,2.2.2,Agro-industry plantations,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
3359510,12562,Macaca thibetana,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
3359510,12562,Macaca thibetana,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
3359510,12562,Macaca thibetana,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3359510,12562,Macaca thibetana,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
3359793,12563,Macaca tonkeana,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3359793,12563,Macaca tonkeana,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
3359793,12563,Macaca tonkeana,5.1.3,Persecution/control,2.1,Species mortality,,,,,,,Ongoing,
3359793,12563,Macaca tonkeana,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3359793,12563,Macaca tonkeana,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3359793,12563,Macaca tonkeana,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3360226,12568,Macaca nigrescens,3.2,Mining & quarrying,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3360226,12568,Macaca nigrescens,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
3360226,12568,Macaca nigrescens,2.1.1,Shifting agriculture,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3360226,12568,Macaca nigrescens,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3360807,12570,Macaca hecki,5.1.3,Persecution/control,2.1,Species mortality,,,,,,,Ongoing,
3360807,12570,Macaca hecki,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3360807,12570,Macaca hecki,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3377185,12753,Mandrillus leucophaeus,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3377185,12753,Mandrillus leucophaeus,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
3377185,12753,Mandrillus leucophaeus,5.1.3,Persecution/control,2.1,Species mortality,,,,,,,Ongoing,
3377185,12753,Mandrillus leucophaeus,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3377185,12753,Mandrillus leucophaeus,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3377185,12753,Mandrillus leucophaeus,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3377185,12753,Mandrillus leucophaeus,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3377185,12753,Mandrillus leucophaeus,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3386921,12827,Marmota menzbieri,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
3386921,12827,Marmota menzbieri,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3400651,12945,Megaerops kusnotoi,3.2,Mining & quarrying,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3400651,12945,Megaerops kusnotoi,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3401295,12948,Megaerops wetmorei,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3401295,12948,Megaerops wetmorei,4.1,Roads & railroads,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3401295,12948,Megaerops wetmorei,2.1.1,Shifting agriculture,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3401295,12948,Megaerops wetmorei,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3401295,12948,Megaerops wetmorei,7.1.3,Trend Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3401295,12948,Megaerops wetmorei,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3401295,12948,Megaerops wetmorei,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3401295,12948,Megaerops wetmorei,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3415328,13162,Meriones dahli,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3415328,13162,Meriones dahli,2.3.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3415328,13162,Meriones dahli,3.2,Mining & quarrying,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3415328,13162,Meriones dahli,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3415328,13162,Meriones dahli,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3417032,13168,Meriones sacramenti,6.2,"War, civil unrest & military exercises",2.2,Species disturbance,,,,,,,Ongoing,
3417032,13168,Meriones sacramenti,2.1.4,Scale Unknown/Unrecorded,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,,,,Ongoing,
3417032,13168,Meriones sacramenti,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3420155,13215,Mesocapromys angelcabrerai,5.1.2,Unintentional effects (species is not the target),2.1,Species mortality,,,,,,,Ongoing,
3420155,13215,Mesocapromys angelcabrerai,8.1.2,Named species,2.3.2,Competition,,Rattus rattus,,,,,Ongoing,
3421173,13219,Mesocricetus auratus,5.1.3,Persecution/control,2.1,Species mortality,,,,,,,Ongoing,
3421173,13219,Mesocricetus auratus,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3421550,13220,Mesocricetus brandti,5.1.3,Persecution/control,2.1,Species mortality,,,,,,,Ongoing,
3421872,13221,Mesocricetus newtoni,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3633098,13321,Microcavia shiptoni,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3937747,13432,Microtus guatemalensis,2.3.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4128558,135440,Semnopithecus priam,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
4128558,135440,Semnopithecus priam,2.1.1,Shifting agriculture,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4128558,135440,Semnopithecus priam,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4128558,135440,Semnopithecus priam,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4129010,135446,Ateles fusciceps,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
4129010,135446,Ateles fusciceps,2.1.1,Shifting agriculture,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4129010,135446,Ateles fusciceps,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4129010,135446,Ateles fusciceps,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4129010,135446,Ateles fusciceps,4.3,Shipping lanes,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4129010,135446,Ateles fusciceps,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
4129010,135446,Ateles fusciceps,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4129010,135446,Ateles fusciceps,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4129766,135485,Hipposideros vittatus,3.2,Mining & quarrying,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4129766,135485,Hipposideros vittatus,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
4129766,135485,Hipposideros vittatus,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
4186308,13570,Miniopterus robustior,6.3,Work & other activities,2.2,Species disturbance,,,,,,,Ongoing,
4186308,13570,Miniopterus robustior,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
4263124,136230,Echiothrix centrosa,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
4269404,136287,Punomys kofordi,11.1,Habitat shifting & alteration,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Future,
4269513,136288,Myotis hajastanicus,6.3,Work & other activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
4269513,136288,Myotis hajastanicus,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
4269513,136288,Myotis hajastanicus,7.3,Other ecosystem modifications,1.2,Ecosystem degradation,,,,,,,Ongoing,
4279864,136356,Dyacopterus brooksi,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4279864,136356,Dyacopterus brooksi,7.1.3,Trend Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
4279864,136356,Dyacopterus brooksi,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
4279864,136356,Dyacopterus brooksi,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4279864,136356,Dyacopterus brooksi,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4282456,136373,Pteropus capistratus,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4282456,136373,Pteropus capistratus,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
4292200,136441,Nyctimene keasti,3.2,Mining & quarrying,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4292200,136441,Nyctimene keasti,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4298208,136480,Thomasomys macrotis,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
4298208,136480,Thomasomys macrotis,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4300437,136496,Rhinolophus robinsoni,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4300437,136496,Rhinolophus robinsoni,7.1.3,Trend Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
4300437,136496,Rhinolophus robinsoni,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
4300437,136496,Rhinolophus robinsoni,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4300437,136496,Rhinolophus robinsoni,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
4301419,136500,Presbytis natunae,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4301419,136500,Presbytis natunae,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
4301419,136500,Presbytis natunae,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Future,
4301419,136500,Presbytis natunae,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
4301419,136500,Presbytis natunae,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4306390,136531,Pteropus ualanus,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
4306390,136531,Pteropus ualanus,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,"Past, Unlikely to Return",
4306390,136531,Pteropus ualanus,8.2,Problematic native species/diseases,2.1,Species mortality,,,,,,,"Past, Unlikely to Return",
4311929,136569,Macaca munzala,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
4311929,136569,Macaca munzala,5.1.3,Persecution/control,2.1,Species mortality,,,,,,,Ongoing,
4312676,136575,Thomasomys onkiro,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
4312676,136575,Thomasomys onkiro,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4316355,136596,Crocidura hikmiya,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4316355,136596,Crocidura hikmiya,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4316355,136596,Crocidura hikmiya,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4316827,136600,Hipposideros pelingensis,3.2,Mining & quarrying,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4321414,136640,Cacajao hosomi,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
4333989,136739,Hipposideros inornatus,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
4336825,136765,Nyctalus furvus,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4336825,136765,Nyctalus furvus,2.2.2,Agro-industry plantations,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4336825,136765,Nyctalus furvus,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
4336825,136765,Nyctalus furvus,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4336825,136765,Nyctalus furvus,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4337294,136768,Eonycteris robusta,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4337294,136768,Eonycteris robusta,2.2.1,Small-holder plantations,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4337294,136768,Eonycteris robusta,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
4337294,136768,Eonycteris robusta,3.2,Mining & quarrying,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4337294,136768,Eonycteris robusta,2.1.1,Shifting agriculture,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4337294,136768,Eonycteris robusta,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
4337294,136768,Eonycteris robusta,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4337294,136768,Eonycteris robusta,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4338386,136776,Harpyionycteris celebensis,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
4338386,136776,Harpyionycteris celebensis,2.1.1,Shifting agriculture,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4338386,136776,Harpyionycteris celebensis,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
4338386,136776,Harpyionycteris celebensis,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4342098,136807,Nyctophilus nebulosus,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4342098,136807,Nyctophilus nebulosus,7.1.3,Trend Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
4342098,136807,Nyctophilus nebulosus,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
4342098,136807,Nyctophilus nebulosus,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4343857,136823,Eptesicus japonensis,6.3,Work & other activities,2.2,Species disturbance,,,,,,,Ongoing,
4358082,13846,Mops petersoni,2.1.1,Shifting agriculture,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4358082,13846,Mops petersoni,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
4361614,13885,Mormopterus norfolkensis,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4361614,13885,Mormopterus norfolkensis,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
4361614,13885,Mormopterus norfolkensis,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4366971,13936,Murina aenea,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4366971,13936,Murina aenea,7.1.3,Trend Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
4366971,13936,Murina aenea,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
4366971,13936,Murina aenea,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4369018,13945,Murina rozendaali,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4369018,13945,Murina rozendaali,7.1.3,Trend Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
4369018,13945,Murina rozendaali,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
4369018,13945,Murina rozendaali,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4389146,14087,Myomimus roachi,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4389146,14087,Myomimus roachi,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4389146,14087,Myomimus roachi,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4389146,14087,Myomimus roachi,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
4389146,14087,Myomimus roachi,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
